target_id	length	eff_length	est_counts	tpm
ENST00000412447.1	352	193.64	0	0
ENST00000457409.1	530	369.86	0	0
ENST00000376499.8	4135	3974.66	3	14.7655
ENST00000376484.1	666	505.659	0	0
ENST00000376463.2	1115	954.659	1	20.4917
ENST00000437181.1	1449	1288.66	1	15.1806
ENST00000384477.1	107	11.4243	0	0
ENST00000413050.1	548	387.835	0	0
ENST00000516358.1	103	11.8112	0	0
ENST00000364099.1	68	27.902	0	0
ENST00000527857.5	4863	4702.66	0	0
ENST00000376459.3	4784	4623.66	0	0
ENST00000427387.1	465	305.109	0	0
ENST00000419782.4	4787	4626.66	0	0
ENST00000585776.5	2208	2047.66	1	9.55364
ENST00000445385.2	4785	4624.66	0	0
ENST00000429999.2	4388	4227.66	0	0
ENST00000637606.1	1301	1140.66	0	0
ENST00000344803.3	4830	4669.66	0	0
ENST00000434692.2	4016	3855.66	0	0
ENST00000417796.1	2614	2453.66	0	0
ENST00000445918.1	881	720.659	0	0
ENST00000436084.1	455	295.109	0	0
ENST00000392516.4	676	515.659	0	0
ENST00000636401.1	95	15.2138	0	0
ENST00000438986.3	1017	856.659	0	0
ENST00000422010.2	673	512.659	0	0
ENST00000623079.1	479	319.067	0	0
ENST00000661177.1	1554	1393.66	0	0
ENST00000432491.1	726	565.659	0	0
ENST00000376447.4	5585	5424.66	0	0
ENST00000340717.4	1765	1604.66	0	0
ENST00000652950.1	1262	1101.66	0	0
ENST00000515967.1	289	133.767	0	0
ENST00000611521.1	109	11.7642	0	0
ENST00000662757.1	4611	4450.66	0	0
ENST00000668931.1	1088	927.659	0	0
ENST00000328788.5	964	803.659	0	0
ENST00000376434.5	1397	1236.66	1	15.8189
ENST00000376438.5	2198	2037.66	0	0
ENST00000304195.8	5260	5099.66	0	0
ENST00000621208.4	5064	4903.66	0	0
ENST00000649946.1	1099	938.659	0	0
ENST00000515943.1	174	39.5887	0	0
ENST00000458111.1	527	366.86	0	0
ENST00000362613.1	141	21.0811	0	0
ENST00000454393.5	1210	1049.66	0	0
ENST00000376419.5	936	775.659	1	25.2206
ENST00000405990.3	629	468.659	0	0
ENST00000376417.8	511	350.933	0	0
ENST00000376395.9	3868	3707.66	14.1784	74.8092
ENST00000257468.11	2299	2138.66	0.821573	7.51504
ENST00000531661.1	1017	856.659	0	0
ENST00000376365.7	1511	1350.66	1	14.4838
ENST00000376371.7	1801	1640.66	0	0
ENST00000650551.1	991	830.659	0	0
ENST00000667208.1	1191	1030.66	0	0
ENST00000458016.5	476	316.067	0	0
ENST00000297814.7	7257	7096.66	0	0
ENST00000334204.6	4400	4239.66	0	0
ENST00000413982.5	4493	4332.66	0	0
ENST00000615485.4	742	581.659	0	0
ENST00000590813.1	621	460.69	0	0
ENST00000586206.5	757	596.659	0	0
ENST00000586211.6	1567	1406.66	0	0
ENST00000653678.1	1835	1674.66	0	0
ENST00000376347.1	1030	869.659	0	0
ENST00000376344.8	2468	2307.66	0	0
ENST00000314700.5	2067	1906.66	0	0
ENST00000376340.2	620	459.69	0	0
ENST00000376263.8	2889	2728.66	0	0
ENST00000376281.8	2928	2767.66	11.4646	81.0351
ENST00000351839.7	2652	2491.66	9.96906	78.2695
ENST00000360384.9	2038	1877.66	1.56633	16.319
ENST00000384871.1	110	11.8417	0	0
ENST00000448389.1	390	230.691	0	0
ENST00000325875.7	3420	3259.66	0	0
ENST00000365653.1	102	12.231	0	0
ENST00000658503.1	1978	1817.66	0	0
ENST00000423515.2	2007	1846.66	0	0
ENST00000602394.1	274	119.99	0	0
ENST00000376238.5	4962	4801.66	0	0
ENST00000419815.1	373	214.2	0	0
ENST00000650453.1	3205	3044.66	0	0
ENST00000423044.2	315	158.144	0	0
ENST00000376213.5	5560	5399.66	4.02555	14.5843
ENST00000376214.5	5608	5447.66	0.00613028	0.0220139
ENST00000395882.5	7111	6950.66	8.67978	24.4292
ENST00000304053.10	8226	8065.66	0.0146216	0.0354635
ENST00000376208.5	8178	8017.66	1.1618	2.83473
ENST00000277120.7	8633	8472.66	0.0523408	0.12085
ENST00000359847.3	6646	6485.66	13.3374	40.2294
ENST00000323115.9	8112	7951.66	9.72236	23.9189
ENST00000414685.1	269	115.618	0	0
ENST00000649497.1	950	789.659	0	0
ENST00000660241.1	1419	1258.66	0	0
ENST00000648131.1	3342	3181.66	0	0
ENST00000662737.1	4264	4103.66	0	0
ENST00000423835.1	1218	1057.66	0	0
ENST00000376083.7	4208	4047.66	7.41025	35.8142
ENST00000337006.8	4473	4312.66	0	0
ENST00000357081.7	4393	4232.66	0	0
ENST00000628899.1	4222	4061.66	0.589751	2.84048
ENST00000422653.1	1547	1386.66	0	0
ENST00000447148.1	429	269.259	0	0
ENST00000657430.1	4190	4029.66	0	0
ENST00000665432.1	3977	3816.66	0	0
ENST00000665605.1	1461	1300.66	0	0
ENST00000662699.1	761	600.659	0	0
ENST00000657057.1	446	286.148	0	0
ENST00000655407.1	3045	2884.66	0	0
ENST00000637846.1	1769	1608.66	0	0
ENST00000431724.2	1695	1534.66	0	0
ENST00000415677.1	814	653.659	0	0
ENST00000442109.2	1468	1307.66	0	0
ENST00000361671.10	5813	5652.66	1.40753	4.87117
ENST00000376040.2	1797	1636.66	0.592465	7.0816
ENST00000388712.7	3046	2885.66	0	0
ENST00000388711.7	3022	2861.66	13	88.8694
ENST00000662252.1	757	596.659	0	0
ENST00000427811.2	230	81.7707	0	0
ENST00000613665.4	1738	1577.66	0	0
ENST00000339137.7	1845	1684.66	0	0
ENST00000649213.1	1524	1363.66	0	0
ENST00000376001.7	409	249.382	0	0
ENST00000617985.1	333	175.327	0	0
ENST00000604767.1	169	36.4504	0	0
ENST00000411080.1	289	133.767	0	0
ENST00000375991.9	1967	1806.66	3.13112	33.904
ENST00000311534.6	813	652.659	0.868876	26.0434
ENST00000326094.4	1264	1103.66	0	0
ENST00000277141.10	5724	5563.66	0	0
ENST00000375963.8	5603	5442.66	0	0
ENST00000375960.6	4939	4778.66	0	0
ENST00000375957.5	2262	2101.66	1	9.30817
ENST00000375948.2	958	797.659	0	0
ENST00000375947.1	611	450.721	0	0
ENST00000422735.1	741	580.659	0	0
ENST00000665072.1	736	575.659	0	0
ENST00000438582.2	603	442.751	0	0
ENST00000410361.1	191	51.2098	0	0
ENST00000443163.1	530	369.86	0	0
ENST00000649193.1	1446	1285.66	0	0
ENST00000298743.9	3145	2984.66	0	0
ENST00000415801.1	4387	4226.66	0	0
ENST00000669870.1	2245	2084.66	0	0
ENST00000488829.1	1500	1339.66	0	0
ENST00000437925.1	991	830.659	0	0
ENST00000623052.1	3239	3078.66	0	0
ENST00000391119.1	136	19.057	0	0
ENST00000454946.2	260	107.516	0	0
ENST00000669921.1	1756	1595.66	0	0
ENST00000358077.9	5743	5582.66	0	0
ENST00000472284.5	5759	5598.66	0	0
ENST00000469640.6	5899	5738.66	4.20026	14.3183
ENST00000408954.8	5912	5751.66	0.79974	2.72009
ENST00000622514.4	5772	5611.66	0	0
ENST00000491893.5	4186	4025.66	0	0
ENST00000401543.2	174	39.5887	0	0
ENST00000431813.1	702	541.659	0	0
ENST00000340342.10	1436	1275.66	6	92.0118
ENST00000343150.10	1654	1493.66	0	0
ENST00000342020.5	933	772.659	0	0
ENST00000425861.1	721	560.659	0	0
ENST00000412179.5	788	627.659	0	0
ENST00000354530.2	657	496.659	0	0
ENST00000610707.1	745	584.659	0	0
ENST00000424473.2	530	369.86	0	0
ENST00000445099.2	1506	1345.66	0	0
ENST00000613027.1	823	662.659	0	0
ENST00000413075.2	974	813.659	0	0
ENST00000411992.2	1065	904.659	0	0
ENST00000399186.2	2014	1853.66	0	0
ENST00000647565.1	1497	1336.66	0	0
ENST00000646412.1	644	483.659	0	0
ENST00000645310.1	212	67.0433	0	0
ENST00000325643.6	4431	4270.66	0	0
ENST00000602681.5	1927	1766.66	0	0
ENST00000420021.2	3895	3734.66	0	0
ENST00000427728.1	748	587.659	0	0
ENST00000636536.1	670	509.659	0	0
ENST00000336654.9	2176	2015.66	0	0
ENST00000375883.7	2301	2140.66	0	0
ENST00000375871.8	1907	1746.66	0	0
ENST00000605159.5	1860	1699.66	1	11.5097
ENST00000325303.8	2175	2014.66	0	0
ENST00000606534.1	107	11.4243	0	0
ENST00000439253.1	494	334.002	0	0
ENST00000661542.1	678	517.659	0	0
ENST00000442490.3	417	257.331	0	0
ENST00000324915.5	3777	3616.66	0	0
ENST00000614041.1	1000	839.659	0	0
ENST00000623259.1	884	723.659	0	0
ENST00000375867.4	775	614.659	0	0
ENST00000429076.1	2090	1929.66	0	0
ENST00000445182.2	886	725.659	0	0
ENST00000660864.1	3329	3168.66	0	0
ENST00000375859.4	4459	4298.66	11	50.0595
ENST00000622148.1	471	311.067	0	0
ENST00000440352.2	935	774.659	0	0
ENST00000440753.1	474	314.067	0	0
ENST00000618633.1	739	578.659	0	0
ENST00000375854.7	805	644.659	0	0
ENST00000375855.3	1457	1296.66	0	0
ENST00000664638.1	1022	861.659	0	0
ENST00000668916.1	1159	998.659	0	0
ENST00000661837.1	1378	1217.66	0	0
ENST00000657641.1	1445	1284.66	0	0
ENST00000581736.1	70	28.8491	0	0
ENST00000441651.2	455	295.109	0	0
ENST00000421482.1	391	231.675	0	0
ENST00000375851.7	4894	4733.66	0	0
ENST00000648429.1	552	391.835	0	0
ENST00000358157.3	4330	4169.66	0	0
ENST00000375846.3	8505	8344.66	0	0
ENST00000375835.9	9819	9658.66	10	20.254
ENST00000375831.1	569	408.835	0	0
ENST00000456944.1	583	422.751	0	0
ENST00000429700.1	585	424.751	0	0
ENST00000314355.7	616	455.721	0	0
ENST00000580744.1	82	29.9737	0	0
ENST00000375807.8	3481	3320.66	0	0
ENST00000339901.8	3320	3159.66	1	6.19137
ENST00000534113.6	3584	3423.66	0	0
ENST00000339861.8	4258	4097.66	0	0
ENST00000420987.5	4275	4114.66	0	0
ENST00000420101.6	1837	1676.66	2.13266	24.883
ENST00000455551.6	3594	3433.66	12.0158	68.4579
ENST00000450295.5	5684	5523.66	0	0
ENST00000438547.6	4824	4663.66	0	0
ENST00000356444.6	4503	4342.66	0	0
ENST00000422704.6	4382	4221.66	6.85151	31.749
ENST00000438325.2	1197	1036.66	0	0
ENST00000430017.1	456	296.109	0	0
ENST00000648620.1	2724	2563.66	0	0
ENST00000648454.1	2450	2289.66	0	0
ENST00000252506.11	1066	905.659	0	0
ENST00000375769.1	977	816.659	1	23.9544
ENST00000617436.1	2163	2002.66	0	0
ENST00000650746.1	1570	1409.66	0	0
ENST00000661900.1	3727	3566.66	0	0
ENST00000421297.1	916	755.659	0	0
ENST00000666051.1	1656	1495.66	0	0
ENST00000652979.1	1766	1605.66	0	0
ENST00000670775.1	1254	1093.66	0	0
ENST00000426593.1	2720	2559.66	0	0
ENST00000583807.1	95	15.2138	0	0
ENST00000417848.2	1273	1112.66	0	0
ENST00000615347.1	275	120.872	0	0
ENST00000625060.1	619	458.69	0	0
ENST00000426212.2	886	725.659	0	0
ENST00000448529.1	957	796.659	0	0
ENST00000436671.2	1741	1580.66	0	0
ENST00000665506.1	1605	1444.66	0	0
ENST00000665289.1	1821	1660.66	0	0
ENST00000668156.1	2000	1839.66	0	0
ENST00000375765.5	4105	3944.66	30	148.778
ENST00000445529.1	855	694.659	0	0
ENST00000605227.1	991	830.659	0	0
ENST00000375751.8	4936	4775.66	0	0
ENST00000375754.9	4973	4812.66	0	0
ENST00000375747.5	4908	4747.66	0	0
ENST00000375746.1	4990	4829.66	0	0
ENST00000667914.1	773	612.659	0	0
ENST00000427745.1	295	139.37	0	0
ENST00000661568.1	882	721.659	0	0
ENST00000653201.1	1462	1301.66	0	0
ENST00000663149.1	2393	2232.66	0	0
ENST00000666264.1	2285	2124.66	0	0
ENST00000665623.1	1434	1273.66	0	0
ENST00000423380.2	1479	1318.66	0	0
ENST00000658132.1	1801	1640.66	0	0
ENST00000668856.1	903	742.659	0	0
ENST00000439438.1	454	294.109	0	0
ENST00000659376.1	3990	3829.66	0	0
ENST00000430315.2	461	301.109	0	0
ENST00000414768.2	561	400.835	0	0
ENST00000608358.1	4125	3964.66	0	0
ENST00000303617.5	1490	1329.66	1	14.7125
ENST00000375731.8	1577	1416.66	0	0
ENST00000297689.4	2055	1894.66	4	41.3005
ENST00000442072.1	474	314.067	0	0
ENST00000375715.5	2993	2832.66	0	0
ENST00000429118.1	1150	989.659	0	0
ENST00000580936.1	111	11.9051	0	0
ENST00000636558.1	82	29.9737	0	0
ENST00000375708.4	4158	3997.66	0	0
ENST00000422570.1	483	323.046	0	0
ENST00000456856.1	327	169.539	0	0
ENST00000262554.7	2783	2622.66	8	59.6726
ENST00000337841.4	946	785.659	0	0
ENST00000618526.1	1027	866.659	0	0
ENST00000415057.1	132	17.4662	0	0
ENST00000432119.1	779	618.659	0	0
ENST00000431980.1	347	188.796	0	0
ENST00000431728.1	294	138.476	0	0
ENST00000437913.1	1033	872.659	0	0
ENST00000412768.1	1863	1702.66	0	0
ENST00000367276.8	738	577.659	0	0
ENST00000643592.1	213	67.8247	0	0
ENST00000416438.6	2506	2345.66	0	0
ENST00000415471.2	210	65.4646	0	0
ENST00000414425.2	2254	2093.66	0	0
ENST00000611097.2	968	807.659	0	0
ENST00000672321.1	477	317.067	0	0
ENST00000457003.1	333	175.327	0	0
ENST00000375643.7	4656	4495.66	0	0
ENST00000627121.2	4587	4426.66	0	0
ENST00000443024.6	4341	4180.66	0	0
ENST00000447699.6	4186	4025.66	6.92289	33.6416
ENST00000375627.1	697	536.659	0.0771133	2.81098
ENST00000630427.1	90	19.3653	0	0
ENST00000459229.1	133	17.8791	0	0
ENST00000442668.7	4075	3914.66	0	0
ENST00000358855.8	4422	4261.66	0	0
ENST00000545558.5	4343	4182.66	0	0
ENST00000535387.5	3390	3229.66	1.32773	8.04228
ENST00000542053.5	3393	3232.66	0.672272	4.06829
ENST00000375587.8	8293	8132.66	0	0
ENST00000618653.1	570	409.835	0	0
ENST00000456945.1	913	752.659	0	0
ENST00000375561.10	3407	3246.66	0	0
ENST00000262551.8	2971	2810.66	0	0
ENST00000375550.4	2449	2288.66	1	8.54763
ENST00000375544.7	2470	2309.66	0	0
ENST00000375543.2	2080	1919.66	0	0
ENST00000444490.6	2648	2487.66	1	7.86386
ENST00000344604.9	3253	3092.66	0	0
ENST00000375540.5	1606	1445.66	0	0
ENST00000583240.1	75	31.2586	0	0
ENST00000447622.1	132	17.4662	0	0
ENST00000650118.1	3199	3038.66	0	0
ENST00000375579.7	2570	2409.66	0	0
ENST00000375576.1	3088	2927.66	0	0
ENST00000287996.8	4268	4107.66	1	4.76247
ENST00000375522.1	882	721.659	0	0
ENST00000442640.1	465	305.109	0	0
ENST00000375512.3	4636	4475.66	0	0
ENST00000356884.11	6448	6287.66	9	28.0014
ENST00000655112.1	2920	2759.66	0	0
ENST00000473204.5	2370	2209.66	0	0
ENST00000465736.6	905	744.659	0	0
ENST00000338192.10	862	701.659	0	0
ENST00000464387.5	1899	1738.66	2	22.5031
ENST00000516963.1	103	11.8112	0	0
ENST00000433698.2	843	682.659	0	0
ENST00000617319.1	734	573.659	0	0
ENST00000375495.8	4784	4623.66	0	0
ENST00000395505.6	3960	3799.66	0	0
ENST00000395506.7	4031	3870.66	0	0
ENST00000332591.6	2836	2675.66	0	0
ENST00000411450.5	549	388.835	0	0
ENST00000451452.1	3844	3683.66	0	0
ENST00000425090.1	461	301.109	0	0
ENST00000438540.2	808	647.659	0	0
ENST00000340858.4	1897	1736.66	0	0
ENST00000375482.8	3246	3085.66	0	0
ENST00000416701.6	3432	3271.66	0	0
ENST00000468206.6	3057	2896.66	0	0
ENST00000337352.10	3303	3142.66	0	0
ENST00000617293.4	1076	915.659	0	0
ENST00000375472.8	1196	1035.66	0	0
ENST00000375469.5	1114	953.659	0	0
ENST00000428958.2	965	804.659	0	0
ENST00000375464.7	857	696.659	0	0
ENST00000375446.5	1237	1076.66	2	36.3395
ENST00000366188.2	410	250.382	0	0
ENST00000427277.6	6108	5947.66	0	0
ENST00000297954.8	7138	6977.66	0	0
ENST00000395477.6	6834	6673.66	11	32.2445
ENST00000375419.1	1154	993.659	0	0
ENST00000363700.1	112	12.089	0	0
ENST00000364204.1	112	12.089	0	0
ENST00000443716.1	641	480.659	0	0
ENST00000375412.11	5922	5761.66	0	0
ENST00000423591.5	1800	1639.66	1	11.9309
ENST00000277165.11	5160	4999.66	6	23.4767
ENST00000375389.7	3585	3424.66	0	0
ENST00000359246.9	5392	5231.66	6.35167	23.7506
ENST00000375376.8	3045	2884.66	0	0
ENST00000610682.1	2921	2760.66	1.64833	11.6804
ENST00000637016.1	54	20.9737	0	0
ENST00000669339.1	1494	1333.66	0	0
ENST00000584984.1	65	25.9796	0	0
ENST00000401724.1	1323	1162.66	0	0
ENST00000253968.11	1511	1350.66	0	0
ENST00000454594.1	307	150.629	0	0
ENST00000453045.1	1445	1284.66	0	0
ENST00000375360.7	4517	4356.66	0	0
ENST00000650567.1	4332	4171.66	2.99996	14.068
ENST00000445119.1	316	159.078	0	0
ENST00000620992.5	4403	4242.66	1.27268e-05	5.86823e-05
ENST00000288976.3	4398	4237.66	3.02067e-05	0.000139445
ENST00000654577.1	3871	3710.66	3.98013	20.9833
ENST00000650842.1	1100	939.659	0	0
ENST00000652625.1	1059	898.659	0	0
ENST00000652769.1	3823	3662.66	0	0
ENST00000652620.1	898	737.659	0	0
ENST00000362295.3	80	30.4143	0	0
ENST00000362202.3	87	22.5772	0	0
ENST00000602652.2	1572	1411.66	0	0
ENST00000362263.3	87	22.5772	0	0
ENST00000395395.7	2374	2213.66	0	0
ENST00000340911.8	2336	2175.66	0	0
ENST00000481550.6	1696	1535.66	1	12.7389
ENST00000480716.1	2716	2555.66	0	0
ENST00000458323.2	852	691.659	0	0
ENST00000341207.5	2516	2355.66	0	0
ENST00000253262.9	2559	2398.66	0	0
ENST00000454869.2	4244	4083.66	0	0
ENST00000419456.3	387	227.784	0	0
ENST00000635020.1	330	172.399	0	0
ENST00000375344.8	3402	3241.66	0	0
ENST00000621419.1	643	482.659	0	0
ENST00000428393.3	2275	2114.66	3	27.7529
ENST00000660617.1	723	562.659	0	0
ENST00000448030.1	501	340.956	0	0
ENST00000365575.1	107	11.4243	0	0
ENST00000647389.1	2342	2181.66	0	0
ENST00000644721.1	3974	3813.66	0	0
ENST00000375337.4	1336	1175.66	0	0
ENST00000648117.1	1073	912.659	0	0
ENST00000375326.8	1462	1301.66	0	0
ENST00000415431.5	1487	1326.66	0	0
ENST00000662818.1	705	544.659	0	0
ENST00000277198.6	1966	1805.66	0	0
ENST00000297979.9	2820	2659.66	0	0
ENST00000375315.6	3136	2975.66	0	0
ENST00000516344.1	96	14.4103	0	0
ENST00000437846.1	424	264.313	0	0
ENST00000416455.1	779	618.659	0	0
ENST00000439872.1	487	327.002	0	0
ENST00000649093.1	555	394.835	0	0
ENST00000613785.1	97	13.6427	0	0
ENST00000384832.1	97	13.6427	0	0
ENST00000385129.3	97	13.6427	0	0
ENST00000384885.4	81	30.1644	0	0
ENST00000637495.1	68	27.902	0	0
ENST00000289081.8	4592	4431.66	0	0
ENST00000375305.6	4533	4372.66	0	0
ENST00000490972.7	2387	2226.66	0	0
ENST00000423075.1	529	368.86	0	0
ENST00000433735.1	348	189.783	0	0
ENST00000516075.1	93	16.6422	0	0
ENST00000649872.1	515	354.909	0	0
ENST00000445995.2	2473	2312.66	0	0
ENST00000603533.1	673	512.659	0	0
ENST00000396160.4	183	45.5498	0	0
ENST00000331920.10	8057	7896.66	0	0
ENST00000418258.5	7815	7654.66	0	0
ENST00000421141.5	7659	7498.66	0	0
ENST00000437951.5	8049	7888.66	0	0
ENST00000430669.6	8232	8071.66	0	0
ENST00000429896.6	6563	6402.66	3	9.16616
ENST00000375274.6	4720	4559.66	0	0
ENST00000468211.6	1254	1093.66	0	0
ENST00000605700.1	456	296.109	0	0
ENST00000604104.1	1402	1241.66	0	0
ENST00000604650.1	476	316.067	0	0
ENST00000647736.1	1022	861.659	0	0
ENST00000580326.1	483	323.046	0	0
ENST00000445213.1	355	196.574	0	0
ENST00000433656.2	1040	879.659	1	22.2389
ENST00000600140.2	2412	2251.66	0	0
ENST00000649169.1	1661	1500.66	0	0
ENST00000429781.1	2825	2664.66	0	0
ENST00000669049.1	2508	2347.66	0	0
ENST00000517038.1	113	12.273	0	0
ENST00000657579.1	1994	1833.66	0	0
ENST00000448465.1	290	134.702	0	0
ENST00000321517.3	1269	1108.66	0	0
ENST00000402838.3	3257	3096.66	1	6.31733
ENST00000665077.1	4646	4485.66	0	0
ENST00000653738.1	10245	10084.7	0	0
ENST00000288985.12	4564	4403.66	0	0
ENST00000362332.1	137	19.4411	0	0
ENST00000446226.2	569	408.835	0	0
ENST00000320486.7	2863	2702.66	0	0
ENST00000580908.2	3064	2903.66	0	0
ENST00000658680.1	637	476.659	0	0
ENST00000432783.1	1577	1416.66	0	0
ENST00000365068.1	96	14.4103	0	0
ENST00000649171.2	3400	3239.66	0	0
ENST00000666931.1	856	695.659	0	0
ENST00000432132.2	1850	1689.66	0	0
ENST00000375263.8	1159	998.659	0	0
ENST00000643789.1	3333	3172.66	0	0
ENST00000375262.4	783	622.659	1	31.4179
ENST00000448857.1	1072	911.659	0	0
ENST00000650386.1	1404	1243.66	0	0
ENST00000384546.1	104	11.6093	0	0
ENST00000375259.9	1337	1176.66	0	0
ENST00000253270.13	1623	1462.66	1	13.3747
ENST00000375257.2	886	725.659	0	0
ENST00000375256.5	3687	3526.66	0	0
ENST00000457472.2	514	353.909	0	0
ENST00000658405.1	654	493.659	0	0
ENST00000656770.1	1220	1059.66	0	0
ENST00000375249.5	2651	2490.66	7.40966	58.1984
ENST00000375251.7	2304	2143.66	6.59034	60.1421
ENST00000375241.6	5602	5441.66	1	3.59497
ENST00000375240.7	2547	2386.66	0	0
ENST00000375242.7	2965	2804.66	0	0
ENST00000463569.5	1734	1573.66	0	0
ENST00000375234.8	2899	2738.66	0	0
ENST00000659200.1	2485	2324.66	0	0
ENST00000666834.1	841	680.659	0	0
ENST00000445872.2	1262	1101.66	0	0
ENST00000602289.1	740	579.659	0	0
ENST00000223428.8	5154	4993.66	3	11.7525
ENST00000375231.5	5616	5455.66	0	0
ENST00000481138.6	4442	4281.66	0	0
ENST00000535338.5	3296	3135.66	0	0
ENST00000602494.1	330	172.399	0	0
ENST00000416300.1	391	231.675	0	0
ENST00000354649.7	2851	2690.66	0	0
ENST00000372322.3	2516	2355.66	0	0
ENST00000375223.5	435	275.204	0	0
ENST00000602917.6	453	293.129	0	0
ENST00000424606.2	642	481.659	0	0
ENST00000259470.6	4359	4198.66	0	0
ENST00000538255.5	4322	4161.66	0	0
ENST00000449716.2	880	719.659	0	0
ENST00000442849.2	2262	2101.66	0	0
ENST00000436355.2	1356	1195.66	0	0
ENST00000411675.1	945	784.659	0	0
ENST00000395253.3	831	670.659	0	0
ENST00000618889.1	801	640.659	0	0
ENST00000354752.5	2980	2819.66	0	0
ENST00000516912.1	103	11.8112	0	0
ENST00000416066.1	474	314.067	0	0
ENST00000568013.1	1209	1048.66	0	0
ENST00000607322.1	484	324.046	0	0
ENST00000658061.1	623	462.69	0	0
ENST00000662325.1	649	488.659	0	0
ENST00000375204.2	3161	3000.66	0	0
ENST00000532209.1	134	18.3117	0	0
ENST00000534123.5	6463	6302.66	0	0
ENST00000531758.1	1341	1180.66	0	0
ENST00000529487.2	7060	6899.66	2	5.6706
ENST00000408342.1	128	15.811	0	0
ENST00000430691.1	821	660.659	0	0
ENST00000667253.1	1133	972.659	0	0
ENST00000355295.5	3688	3527.66	0	0
ENST00000395211.6	3259	3098.66	0	0
ENST00000259365.9	3311	3150.66	5.0687	31.4718
ENST00000451595.7	1202	1041.66	0	0
ENST00000375175.1	2516	2355.66	0	0
ENST00000341170.5	4116	3955.66	1.9313	9.5512
ENST00000375147.8	4983	4822.66	1	4.05639
ENST00000629069.1	249	97.9184	0	0
ENST00000437864.1	285	130.097	0	0
ENST00000375128.4	1417	1256.66	2	31.1343
ENST00000400056.3	1290	1129.66	0	0
ENST00000649461.1	1947	1786.66	0	0
ENST00000648625.1	991	830.659	0	0
ENST00000562653.1	1728	1567.66	0	0
ENST00000375123.5	3492	3331.66	0	0
ENST00000375119.7	1647	1486.66	0	0
ENST00000611338.4	3635	3474.66	0	0
ENST00000364960.1	107	11.4243	0	0
ENST00000660312.1	592	431.751	0	0
ENST00000616898.2	2084	1923.66	0	0
ENST00000259456.7	2192	2031.66	0	0
ENST00000339399.5	1483	1322.66	3	44.3711
ENST00000411981.1	402	242.515	0	0
ENST00000391219.1	106	11.4355	0	0
ENST00000210444.6	1179	1018.66	2	38.4086
ENST00000375098.7	1792	1631.66	0	0
ENST00000341469.7	4480	4319.66	2	9.05748
ENST00000342043.3	1479	1318.66	0	0
ENST00000611137.1	251	99.628	0	0
ENST00000343933.9	5635	5474.66	0	0
ENST00000375077.5	5456	5295.66	1	3.69408
ENST00000465784.7	3265	3104.66	0	0
ENST00000375063.5	2100	1939.66	0	0
ENST00000375064.5	3174	3013.66	0	0
ENST00000342112.9	3046	2885.66	2	13.5585
ENST00000375066.6	3198	3037.66	0	0
ENST00000614935.1	69	27.8491	0	0
ENST00000428299.2	555	394.835	0	0
ENST00000259455.4	5499	5338.66	18	65.9579
ENST00000420492.2	1301	1140.66	0	0
ENST00000375019.6	2586	2425.66	0.473141	3.81582
ENST00000353234.5	7190	7029.66	1.52686	4.24904
ENST00000647710.1	1938	1777.66	0	0
ENST00000375011.4	2764	2603.66	0	0
ENST00000433997.1	353	194.614	0	0
ENST00000630758.1	690	529.659	1	36.9344
ENST00000589976.5	654	493.659	0	0
ENST00000585704.5	690	529.659	0	0
ENST00000587726.5	716	555.659	0	0
ENST00000589105.1	885	724.659	0	0
ENST00000449172.1	318	160.98	0	0
ENST00000605631.1	439	279.148	0	0
ENST00000610452.1	5422	5261.66	0	0
ENST00000375001.8	5223	5062.66	0	0
ENST00000374990.6	5720	5559.66	0	0
ENST00000374994.9	6492	6331.66	0	0
ENST00000552516.5	5933	5772.66	0	0
ENST00000550253.1	1538	1377.66	0	0
ENST00000517133.1	127	15.4634	0	0
ENST00000450399.1	439	279.148	0	0
ENST00000469816.3	280	125.435	0	0
ENST00000476832.2	2808	2647.66	0	0
ENST00000319033.7	1627	1466.66	1	13.3382
ENST00000498603.5	587	426.751	0	0
ENST00000223641.5	564	403.835	1	48.4421
ENST00000410405.1	352	193.64	0	0
ENST00000409686.2	1436	1275.66	0	0
ENST00000604258.5	2133	1972.66	0	0
ENST00000621202.1	131	17.117	0	0
ENST00000662751.1	1267	1106.66	0	0
ENST00000659797.1	1280	1119.66	0	0
ENST00000649719.1	1493	1332.66	0	0
